,BMJD,SAP_flux,SAP_pld,SAP_pld_ramp,residual
1294,58524.6613253924,1.000179052581668,0.9993837833217338,0.9992493618207882,-0.0007506381792118642
1295,58524.66148700463,1.0007560729281795,0.9999457343588156,0.9998110169903849,-0.00018898300961508915
1296,58524.66164626675,1.00124984938348,1.000414968955025,1.0002799597309524,0.0002799597309523896
1297,58524.66180872427,1.0015917983287321,1.0007909101246377,1.0006556028920255,0.0006556028920255343
1298,58524.66197002468,1.0018112248251696,1.001018463678425,1.0008828602629085,0.0008828602629085002
1299,58524.66212916229,1.0012004409820188,1.0004193511065431,1.0002834551895674,0.00028345518956729714
1300,58524.66229225613,1.0009936792894814,1.0001748141375861,1.000038618148611,3.8618148610870275e-05
1301,58524.66245283342,1.001358246384422,1.0005779281230713,1.0004414363967111,0.0004414363967111299
1302,58524.66261201253,1.0013938497958068,1.0006313150068051,1.000494529828713,0.0004945298287128961
1303,58524.66277523328,1.0010872941820534,1.000277027358972,1.0001399409790497,0.00013994097904959383
1304,58524.66293562706,0.9998959640546985,0.9990626744164102,0.9989252917563219,-0.0010747082436780404
1305,58524.66309496088,1.0009967609208539,1.0001588400063317,1.000021162734373,2.11627343728385e-05
1306,58524.66325865005,1.0010933217218838,1.0003188836841308,1.0001809034465277,0.0001809034465276315
1307,58524.66341856598,1.000393789477339,0.9995847637369601,0.9994464872232061,-0.0005535127767939177
1308,58524.66357771679,1.000595904175154,0.9998089951383022,0.9996704234772039,-0.00032957652279607086
1309,58524.66374185173,1.0011904765320327,1.0004177286897,1.0002788523364226,0.0002788523364226299
1310,58524.663901421896,1.0010910412909362,1.000272029691075,1.0001328568257386,0.00013285682573850583
1311,58524.6640607708,1.0015966014385138,1.0007487326600293,1.0006092634048285,0.0006092634048284495
1312,58524.66422506284,1.0010050321986106,1.000229796673099,1.000090021531452,9.002153145220285e-05
1313,58524.664384491,1.000247605027356,0.9994773591295811,0.9993372868638403,-0.0006627131361596945
1314,58524.66454398003,1.0007129963167327,0.9999292766693182,0.9997889068768349,-0.00021109312316516522
1315,58524.66470797912,1.0009316022295836,1.000149308041559,1.0000086320071575,8.632007157545533e-06
1316,58524.66486719785,1.000430811913456,0.9996480850999996,0.9995071114576428,-0.0004928885423571322
1317,58524.66502728737,1.0005517464706002,0.9997413612101023,0.999600088041473,-0.0003999119585269724
1318,58524.66519094634,1.0002820507357268,0.9994948082304955,0.9993532285559108,-0.000646771444089145
1319,58524.66535015941,1.0003951892073286,0.999590169937906,0.9994482917915125,-0.0005517082084875264
1320,58524.665510536215,1.0007360118645654,0.9999196607046068,0.9997774816133658,-0.00022251838663427923
1321,58524.66567395319,1.0010145366252297,1.0002296468705232,1.000087160828736,8.716082873612332e-05
1322,58524.6658330323,1.000040231385635,0.9992346819922051,0.9990918968561083,-0.0009081031438916215
1323,58524.66599383223,1.0010530961455242,1.0002714553552834,1.0001283675969932,0.00012836759699323588
1324,58524.66615655815,1.0022452504844588,1.0014498101906542,1.001306415886145,0.0013064158861451928
1325,58524.66631588066,1.001102527043019,1.000301918300594,1.0001582235695479,0.00015822356954797395
1326,58524.66647825278,1.0018966248629013,1.0010537850182781,1.0009097838132033,0.0009097838132031727
1327,58524.666639649906,1.001062155214095,1.0002825174241885,1.000138211288246,0.000138211288246076
1328,58524.66679891014,1.001492238382256,1.0006691650796273,1.0005245577597226,0.0005245577597224906
1329,58524.666960431816,1.0025081437411751,1.0017017798441201,1.0015568667689414,0.00155686676894137
1330,58524.66712234166,1.001493719771319,1.000712449819125,1.0005672299561246,0.0005672299561244749
1331,58524.66728172454,1.0012389096956662,1.000410420151283,1.000264897997413,0.0002648979974128161
1332,58524.667443731596,1.0011280195147254,1.0003033406100938,1.0001575108922063,0.00015751089220634123
1333,58524.667605312665,1.001376559752782,1.000553272164604,1.0004071353941262,0.0004071353941261274
1334,58524.66776462573,1.001226905857476,1.0003005348271516,1.0001540950232948,0.00015409502329483018
1335,58524.66792712573,1.0014164272830746,1.0006165247584973,1.0004697755619725,0.0004697755619723706
1336,58524.668088047816,1.001362152927443,1.0005556049810913,1.0004085491002521,0.00040854910025221725
1337,58524.668247487294,1.0009296656452498,1.0001198578865542,0.9999724978565205,-2.7502143479489895e-05
1338,58524.668410429294,1.0015408503530416,1.0007412379153542,1.0005935667559849,0.0005935667559849166
1339,58524.66857098673,1.0008383017595548,1.0000492137194144,0.9999012356885864,-9.876431141368059e-05
1340,58524.668730354526,0.9997794073316786,0.998965397879064,0.998817114960625,-0.0011828850393750738
1341,58524.66889376116,1.0013540099285103,1.0005228303169738,1.000374234484298,0.0003742344842981485
1342,58524.66905385774,1.0001379866559035,0.9993234246734715,0.9991745219706488,-0.000825478029351184
1343,58524.66921332741,1.0016152839782861,1.000812927409181,1.0006637187480907,0.0006637187480907137
1344,58524.66937706662,1.0003788352896832,0.9995703225993946,0.999420799487612,-0.0005792005123879946
1345,58524.66953651364,1.0013257251273313,1.0005188078428706,1.0003689782302585,0.0003689782302584128
1346,58524.66969655361,1.0004073966626352,0.9995928794866085,0.9994427419426382,-0.0005572580573618919
1347,58524.669859877235,0.9993266984404389,0.9985396092946192,0.9983891572009561,-0.001610842799043882
1348,58524.67001960162,1.00085073352049,1.0000556538818905,0.9999048938770353,-9.510612296466001e-05
1349,58524.67018000812,1.0003716268389902,0.9995909276939223,0.9994398581709301,-0.0005601418290699836
1350,58524.67034275201,1.0001374437452846,0.9993451335230994,0.9991937496727572,-0.000806250327242847
